trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
43,06:33:27,06:33:27,node/7102193974,12,,,,,
43,06:42:33,06:42:33,node/7041071616,13,,,,,
43,06:48:24,06:48:24,node/7041071619,14,,,,,
43,06:50:00,06:50:00,node/7102193982,15,,,,,
40,06:00:00,06:00:00,node/7111821015,1,,,,,
40,06:05:59,06:05:59,node/7041071601,2,,,,,
40,06:09:24,06:09:24,node/7102193983,3,,,,,
40,06:12:44,06:12:44,node/7112123464,4,,,,,
40,06:15:53,06:15:53,node/7112123463,5,,,,,
40,06:21:12,06:21:12,node/6251054285,6,,,,,
40,06:24:41,06:24:41,node/7041071403,7,,,,,
40,06:30:14,06:30:14,node/7112123462,8,,,,,
40,06:36:28,06:36:28,node/7041071450,9,,,,,
40,06:43:01,06:43:01,node/7041071453,10,,,,,
40,06:46:00,06:46:00,node/7041071454,11,,,,,
41,06:00:00,06:00:00,node/7041071455,1,,,,,
41,06:05:21,06:05:21,node/7041071452,2,,,,,
41,06:09:55,06:09:55,node/7041071451,3,,,,,
41,06:14:34,06:14:34,node/7112123460,4,,,,,
41,06:28:09,06:28:09,node/7041071448,5,,,,,
41,06:28:26,06:28:26,node/7041071449,6,,,,,
41,06:33:23,06:33:23,node/7112123459,7,,,,,
41,06:37:59,06:37:59,node/7041071402,8,,,,,
41,06:46:47,06:46:47,node/7112123458,9,,,,,
41,06:51:24,06:51:24,node/7041071609,10,,,,,
41,06:55:33,06:55:33,node/7041071607,11,,,,,
41,07:00:01,07:00:01,node/7112123457,12,,,,,
41,07:05:38,07:05:38,node/7102193972,13,,,,,
41,07:10:13,07:10:13,node/7041071600,14,,,,,
41,07:14:24,07:14:24,node/7084722456,15,,,,,
41,07:20:00,07:20:00,node/7112123456,16,,,,,
146,06:00:00,06:00:00,node/10842129051,1,,,,,
146,06:02:39,06:02:39,node/10842129028,2,,,,,
146,06:06:27,06:06:27,node/10842129054,3,,,,,
146,06:09:50,06:09:50,node/10842129084,4,,,,,
146,06:10:56,06:10:56,node/10842129086,5,,,,,
146,06:13:35,06:13:35,node/10766121860,6,,,,,
146,06:14:42,06:14:42,node/10842129070,7,,,,,
146,06:19:59,06:19:59,node/10842129015,8,,,,,
146,06:23:01,06:23:01,node/10842129091,9,,,,,
146,06:25:20,06:25:20,node/10766121859,10,,,,,
146,06:39:00,06:39:00,node/10846106471,11,,,,,
147,06:00:00,06:00:00,node/10842129029,1,,,,,
147,06:16:53,06:16:53,node/10766121873,2,,,,,
147,06:19:39,06:19:39,node/10842129009,3,,,,,
147,06:23:26,06:23:26,node/10842129129,4,,,,,
147,06:30:00,06:30:00,node/10842129131,5,,,,,
147,06:31:25,06:31:25,node/10842129042,6,,,,,
147,06:34:38,06:34:38,node/10842129056,7,,,,,
147,06:36:10,06:36:10,node/10766121872,8,,,,,
147,06:40:05,06:40:05,node/10842129114,9,,,,,
147,06:44:46,06:44:46,node/10842129019,10,,,,,
147,06:49:00,06:49:00,node/10766454594,11,,,,,
144,06:00:00,06:00:00,node/10845840896,1,,,,,
144,06:11:46,06:11:46,node/10842129102,2,,,,,
144,06:16:55,06:16:55,node/10842129041,3,,,,,
144,06:18:56,06:18:56,node/10842129016,4,,,,,
144,06:22:01,06:22:01,node/10842129132,5,,,,,
144,06:26:08,06:26:08,node/10842129071,6,,,,,
144,06:32:31,06:32:31,node/10842129026,7,,,,,
144,06:36:19,06:36:19,node/10842129135,8,,,,,
144,06:37:00,06:37:00,node/10845840895,9,,,,,
145,06:00:00,06:00:00,node/7110725256,1,,,,,
145,06:02:59,06:02:59,node/10842129088,2,,,,,
145,06:03:36,06:03:36,node/10842129048,3,,,,,
145,06:09:28,06:09:28,node/10842129011,4,,,,,
145,06:14:05,06:14:05,node/10842129053,5,,,,,
145,06:16:07,06:16:07,node/10842129032,6,,,,,
145,06:18:23,06:18:23,node/10842129058,7,,,,,
145,06:22:21,06:22:21,node/10845840897,8,,,,,
145,06:29:06,06:29:06,node/10842129069,9,,,,,
145,06:32:00,06:32:00,node/10842129116,10,,,,,
142,06:00:00,06:00:00,node/10881147492,1,,,,,
142,06:03:46,06:03:46,node/10842129028,2,,,,,
142,06:12:14,06:12:14,node/10890083968,3,,,,,
142,06:13:06,06:13:06,node/10890083967,4,,,,,
142,06:13:58,06:13:58,node/10890083966,5,,,,,
142,06:15:15,06:15:15,node/10890290098,6,,,,,
142,06:18:00,06:18:00,node/10842129074,7,,,,,
143,06:00:00,06:00:00,node/10842129125,1,,,,,
143,06:02:24,06:02:24,node/10890290097,2,,,,,
143,06:03:33,06:03:33,node/10890290096,3,,,,,
143,06:10:00,06:10:00,node/10881147490,4,,,,,
140,06:00:00,06:00:00,node/10881147490,1,,,,,
140,06:04:50,06:04:50,node/10886883550,2,,,,,
140,06:07:42,06:07:42,node/10886883549,3,,,,,
140,06:15:45,06:15:45,node/10886883548,4,,,,,
140,06:19:36,06:19:36,node/10886883547,5,,,,,
140,06:27:00,06:27:00,node/10887120330,6,,,,,
141,06:00:00,06:00:00,node/10887120328,1,,,,,
141,06:09:04,06:09:04,node/10887120327,2,,,,,
141,06:10:47,06:10:47,node/10887120326,3,,,,,
141,06:14:10,06:14:10,node/10887120325,4,,,,,
141,06:16:38,06:16:38,node/10886883544,5,,,,,
141,06:17:00,06:17:00,node/10887120324,6,,,,,
209,06:00:00,06:00:00,node/7123180297,1,,,,,
209,06:15:11,06:15:11,node/7123180296,2,,,,,
209,06:29:00,06:29:00,node/7123180295,3,,,,,
208,06:00:00,06:00:00,node/10781844863,1,,,,,
208,06:02:45,06:02:45,node/10781844862,2,,,,,
208,06:06:51,06:06:51,node/10781643828,3,,,,,
208,06:08:53,06:08:53,node/10781643827,4,,,,,
208,06:10:43,06:10:43,node/10781844861,5,,,,,
208,06:15:32,06:15:32,node/10781643823,6,,,,,
208,06:20:10,06:20:10,node/10781643821,7,,,,,
208,06:26:19,06:26:19,node/10781844860,8,,,,,
208,06:28:00,06:28:00,node/10781844859,9,,,,,
148,06:00:00,06:00:00,node/10842129029,1,,,,,
148,06:01:59,06:01:59,node/10842129023,2,,,,,
148,06:09:31,06:09:31,node/10842129048,3,,,,,
148,06:21:12,06:21:12,node/10842129139,4,,,,,
148,06:22:47,06:22:47,node/10766121873,5,,,,,
148,06:30:02,06:30:02,node/10842129085,6,,,,,
148,06:35:00,06:35:00,node/10842129098,7,,,,,
149,06:00:00,06:00:00,node/10842129017,1,,,,,
149,06:08:05,06:08:05,node/10842129040,2,,,,,
149,06:18:16,06:18:16,node/10766121859,3,,,,,
149,06:20:23,06:20:23,node/10842129052,4,,,,,
149,06:36:40,06:36:40,node/10842129026,5,,,,,
149,06:40:27,06:40:27,node/10842129047,6,,,,,
149,06:47:14,06:47:14,node/10842129135,7,,,,,
149,06:49:06,06:49:06,node/10845840895,8,,,,,
149,06:50:00,06:50:00,node/10846106471,9,,,,,
77,06:00:00,06:00:00,node/7037142474,1,,,,,
77,06:02:30,06:02:30,node/7123180297,2,,,,,
77,06:05:08,06:05:08,node/7037183494,3,,,,,
77,06:07:40,06:07:40,node/7037183495,4,,,,,
77,06:09:49,06:09:49,node/7098833738,5,,,,,
77,06:13:33,06:13:33,node/7098833737,6,,,,,
77,06:14:48,06:14:48,node/7037183515,7,,,,,
77,06:17:23,06:17:23,node/7037183518,8,,,,,
77,06:20:07,06:20:07,node/7037183519,9,,,,,
77,06:21:34,06:21:34,node/7037183536,10,,,,,
77,06:23:02,06:23:02,node/7070861714,11,,,,,
77,06:26:07,06:26:07,node/7049921444,12,,,,,
77,06:27:58,06:27:58,node/7037183552,13,,,,,
77,06:28:56,06:28:56,node/7037183554,14,,,,,
77,06:29:40,06:29:40,node/7070861716,15,,,,,
77,06:30:38,06:30:38,node/7037183558,16,,,,,
77,06:32:01,06:32:01,node/7037183559,17,,,,,
77,06:33:28,06:33:28,node/7037183555,18,,,,,
77,06:35:31,06:35:31,node/7022397418,19,,,,,
77,06:37:28,06:37:28,node/7037183569,20,,,,,
77,06:38:49,06:38:49,node/7037183570,21,,,,,
77,06:41:09,06:41:09,node/7037183571,22,,,,,
77,06:43:17,06:43:17,node/7037183572,23,,,,,
77,06:43:56,06:43:56,node/7037183573,24,,,,,
77,06:50:00,06:50:00,node/7037183575,25,,,,,
76,06:00:00,06:00:00,node/7037183574,1,,,,,
76,06:13:32,06:13:32,node/7037183561,2,,,,,
76,06:15:25,06:15:25,node/7105158908,3,,,,,
76,06:16:48,06:16:48,node/7105158907,4,,,,,
76,06:18:03,06:18:03,node/7037183557,5,,,,,
76,06:19:35,06:19:35,node/10823916391,6,,,,,
76,06:22:16,06:22:16,node/7049921448,7,,,,,
76,06:25:11,06:25:11,node/7049921447,8,,,,,
76,06:26:34,06:26:34,node/7037183535,9,,,,,
76,06:27:59,06:27:59,node/7037183520,10,,,,,
76,06:30:31,06:30:31,node/7037183516,11,,,,,
76,06:33:51,06:33:51,node/7105158906,12,,,,,
76,06:36:37,06:36:37,node/7037183497,13,,,,,
76,06:39:48,06:39:48,node/7098833729,14,,,,,
76,06:44:30,06:44:30,node/7098833728,15,,,,,
76,06:47:00,06:47:00,node/7037183493,16,,,,,
75,06:00:00,06:00:00,node/7041052955,1,,,,,
75,06:01:47,06:01:47,node/7041052954,2,,,,,
75,06:09:38,06:09:38,node/7078406227,3,,,,,
75,06:12:40,06:12:40,node/7041071395,4,,,,,
75,06:21:43,06:21:43,node/7078406236,5,,,,,
75,06:36:30,06:36:30,node/7041071400,6,,,,,
75,06:37:17,06:37:17,node/7041071446,7,,,,,
75,06:39:01,06:39:01,node/7041071444,8,,,,,
75,06:40:04,06:40:04,node/7041071441,9,,,,,
75,06:41:23,06:41:23,node/7074541084,10,,,,,
75,06:41:40,06:41:40,node/7041071437,11,,,,,
75,06:42:27,06:42:27,node/7041071389,12,,,,,
75,06:43:26,06:43:26,node/7041071390,13,,,,,
75,06:45:40,06:45:40,node/7041071388,14,,,,,
75,06:48:00,06:48:00,node/7084873006,15,,,,,
75,06:48:27,06:48:27,node/7074324043,16,,,,,
75,06:50:00,06:50:00,node/10768858719,17,,,,,
74,06:00:00,06:00:00,node/7112215084,1,,,,,
74,06:04:56,06:04:56,node/7112215083,2,,,,,
74,06:11:10,06:11:10,node/7112215082,3,,,,,
74,06:15:03,06:15:03,node/7112215081,4,,,,,
74,06:20:08,06:20:08,node/6251054285,5,,,,,
74,06:23:58,06:23:58,node/7041071403,6,,,,,
74,06:26:51,06:26:51,node/7112215080,7,,,,,
74,06:30:06,06:30:06,node/7112123462,8,,,,,
74,06:33:22,06:33:22,node/7041071448,9,,,,,
74,06:37:36,06:37:36,node/7112215079,10,,,,,
74,06:44:11,06:44:11,node/7112215078,11,,,,,
74,06:50:03,06:50:03,node/7078406239,12,,,,,
74,06:57:47,06:57:47,node/7041052951,13,,,,,
74,07:00:00,07:00:00,node/7078406238,14,,,,,
73,06:00:00,06:00:00,node/7084932740,1,,,,,
73,06:03:46,06:03:46,node/7078406227,2,,,,,
73,06:10:22,06:10:22,node/7041071395,3,,,,,
73,06:13:53,06:13:53,node/7041071397,4,,,,,
73,06:17:39,06:17:39,node/7041071399,5,,,,,
73,06:22:27,06:22:27,node/7112280394,6,,,,,
73,06:26:25,06:26:25,node/7041071400,7,,,,,
73,06:29:43,06:29:43,node/7041071449,8,,,,,
73,06:33:35,06:33:35,node/7112123459,9,,,,,
73,06:37:11,06:37:11,node/7041071402,10,,,,,
73,06:39:54,06:39:54,node/7112280393,11,,,,,
73,06:44:06,06:44:06,node/7112123458,12,,,,,
73,06:49:44,06:49:44,node/7112280392,13,,,,,
73,06:54:18,06:54:18,node/7112280391,14,,,,,
73,06:57:09,06:57:09,node/7112280390,15,,,,,
73,07:01:00,07:01:00,node/7112280389,16,,,,,
72,06:00:00,06:00:00,node/7112123457,1,,,,,
72,06:01:36,06:01:36,node/7041071607,2,,,,,
72,06:01:58,06:01:58,node/7041071608,3,,,,,
72,06:03:23,06:03:23,node/7041071609,4,,,,,
72,06:04:01,06:04:01,node/7041071612,5,,,,,
72,06:05:35,06:05:35,node/7041071614,6,,,,,
72,06:07:25,06:07:25,node/7041071615,7,,,,,
72,06:10:59,06:10:59,node/7041071616,8,,,,,
72,06:13:22,06:13:22,node/7041071619,9,,,,,
72,06:14:02,06:14:02,node/7102193982,10,,,,,
72,06:14:49,06:14:49,node/7041071622,11,,,,,
72,06:19:10,06:19:10,node/7102193981,12,,,,,
72,06:20:36,06:20:36,node/7074496216,13,,,,,
72,06:23:02,06:23:02,node/7102193980,14,,,,,
72,06:26:16,06:26:16,node/7047495432,15,,,,,
72,06:27:49,06:27:49,node/7074496219,16,,,,,
72,06:29:57,06:29:57,node/7074496222,17,,,,,
72,06:33:45,06:33:45,node/7102193975,18,,,,,
72,06:37:36,06:37:36,node/7102193979,19,,,,,
72,06:40:07,06:40:07,node/7102193978,20,,,,,
72,06:42:33,06:42:33,node/6967318740,21,,,,,
72,06:49:05,06:49:05,node/7102193977,22,,,,,
72,06:50:00,06:50:00,node/7074269464,23,,,,,
71,06:00:00,06:00:00,node/7037183542,1,,,,,
71,06:00:54,06:00:54,node/7037183539,2,,,,,
71,06:01:53,06:01:53,node/7037183540,3,,,,,
71,06:04:55,06:04:55,node/7037183535,4,,,,,
71,06:05:34,06:05:34,node/7037183520,5,,,,,
71,06:06:44,06:06:44,node/7037183516,6,,,,,
71,06:09:33,06:09:33,node/7037183497,7,,,,,
71,06:16:03,06:16:03,node/7037142469,8,,,,,
71,06:16:18,06:16:18,node/7037142417,9,,,,,
71,06:17:09,06:17:09,node/7037142438,10,,,,,
71,06:19:14,06:19:14,node/7037142433,11,,,,,
71,06:19:57,06:19:57,node/7037142430,12,,,,,
71,06:21:15,06:21:15,node/7041071483,13,,,,,
71,06:40:39,06:40:39,node/7037183539,14,,,,,
71,06:41:38,06:41:38,node/7037183540,15,,,,,
71,06:44:39,06:44:39,node/7037183535,16,,,,,
71,06:45:19,06:45:19,node/7037183520,17,,,,,
71,06:46:29,06:46:29,node/7037183516,18,,,,,
71,06:49:17,06:49:17,node/7037183497,19,,,,,
71,06:55:48,06:55:48,node/7037142469,20,,,,,
71,06:56:02,06:56:02,node/7037142417,21,,,,,
71,06:56:54,06:56:54,node/7037142438,22,,,,,
71,06:58:59,06:58:59,node/7037142433,23,,,,,
71,06:59:42,06:59:42,node/7037142430,24,,,,,
71,07:01:00,07:01:00,node/7041071483,25,,,,,
70,06:00:00,06:00:00,node/7041071484,1,,,,,
70,06:05:06,06:05:06,node/7037142431,2,,,,,
70,06:08:26,06:08:26,node/7037142434,3,,,,,
70,06:10:57,06:10:57,node/7037142436,4,,,,,
70,06:15:45,06:15:45,node/7037142439,5,,,,,
70,06:19:00,06:19:00,node/7037142469,6,,,,,
70,06:24:28,06:24:28,node/7037142472,7,,,,,
70,06:29:20,06:29:20,node/7037142477,8,,,,,
70,06:34:16,06:34:16,node/7037183494,9,,,,,
70,06:42:09,06:42:09,node/7037183496,10,,,,,
70,06:49:06,06:49:06,node/7037183515,11,,,,,
70,06:53:06,06:53:06,node/7037183518,12,,,,,
70,06:59:31,06:59:31,node/7037183536,13,,,,,
70,07:01:51,07:01:51,node/7037183537,14,,,,,
70,07:07:08,07:07:08,node/7037183538,15,,,,,
70,07:09:23,07:09:23,node/7037183541,16,,,,,
70,07:16:00,07:16:00,node/7037183543,17,,,,,
